"","habitatbenthopelagic","habitatdemersal","habitatpelagic","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Abudefduf_notatus",-170.652124424849,-129.80159821656,-42.491905874608,19.9913850869661,111.266283599804,38.4069642531033,-1.14570261346462,73.6577955686158,28.7448088938712,-39.6907401513877,32.2580680428841,22.7284205914939,20.1323005874911,39.0500459428806,-130.342150601856,277.110181585227,-93.2263013844336,-7.57575757575758
"Abudefduf_saxatilis",-229.759580565289,-218.775976987157,-1.4307674621033,15.2435441850878,138.341752943828,3.88499028127722,-31.3513695961945,23.620027833419,-61.3252506521928,-407.091660361614,-18.6335393185923,-12.6044074175219,-21.7023254463738,29.3864201167437,-48.8897593075342,183.684916567048,-22.2172945067103,-3.80227174944598
"Abudefduf_septemfasciatus",-229.599402147455,-219.170667290037,-1.26581334058815,14.9941326273839,117.617529978096,7.90028450564582,-19.6443187975747,59.9092263495298,-32.6072290937026,-285.768982339533,5.04732089726025,-1.17080664776032,-13.7103549317577,34.6748270049198,-49.449371240552,160.186035529908,-11.8664138661107,-8.60027192143401
"Abudefduf_sexfasciatus",-229.46412652372,-219.48177106695,-1.17582598998551,12.9940654398332,113.15179434411,8.09019370861704,-20.3920249418516,64.2060518380362,-26.5169034492715,-433.452855342536,16.9230769230769,0.492358414105856,-12.0732389746824,29.8065300178479,-32.3197062137746,171.354662605856,-30.3336354442941,-0.709219858156026
"Abudefduf_sordidus",-229.604037325516,-219.168395973205,-1.25038387500374,15.5468028587849,115.414231820398,8.2751234730767,-18.9958855286197,63.9646520288437,-29.2727580436138,-303.417504618955,7.69230430648153,0.435056342022058,-12.7205005408065,31.3692315109215,-57.8797067608331,178.063950096243,-18.2092103133569,-7.69726065368102
"Abudefduf_sparoides",-229.552737834993,-219.271070355682,-1.25000138440821,11.8264982729692,124.180410387002,5.42018447284875,-28.8428216569759,40.0349785539424,-47.8472637189861,-726.698083704976,5.90062195410089,-7.43933919138972,-17.4816325088933,25.3058770477004,-17.0515198365083,195.915826622328,-19.1009659113629,4.27046263345197
"Abudefduf_taurus",-3804.8927646728,8.58948629534063,-665.297788661502,41.7739161339546,106.168905325901,6.14370604594693,-11.8515935014439,78.2416470951118,56.2649780471962,-36.9069309370243,52.4444444444444,47.0988561222502,-25.3767419059994,50.1798805564086,317.727007661777,113.489368737711,43.245498547971,1.4336917562724
"Abudefduf_troschelii",398.023787009379,429.62666599139,-20.8724547556616,25.5543518791484,112.47979739029,2.70094038067983,-238.071773700722,418.210147662081,-122.774380189184,186.169209140377,6.05095855275356,-27.4343549339616,-12.9270165802057,7.53239129467366,-54.9821266234898,141.748219758135,-51.2124028176453,-5.22497667037779
"Abudefduf_vaigiensis",0.215097281376663,-0.575710258510611,0.664995980927645,0.217511947486206,-79.8913791529775,10.1912362027934,2.15270926955233,67.610032468862,-4.23106056048476,7.39347664365644,14.9006622516556,-1.3236504780202,-1.41046843353422,2.13085438385686,-11.8579849822443,-10.9320095652009,7.18234458418664,-12.3505976095617
"Abudefduf_whitleyi",0.0324923031203567,-0.105268073667102,0.111217308424547,-1.11815274833665,-2.25878043208238,0.697402477549048,0.51637280483534,7.89164530860582,8.52960016242185,2.0023246551053,14.2857142857143,4.0462355305809,2.74630388553137,2.22595255062832,1.91659220231896,15.9493714754492,0.645324421733038,8.71080139372822
"Abyssoberyx_levisquamosus",149.369139786051,50.9033198687197,123.422890575317,-38.2868123051155,489.654293990089,-25.1342726502616,-12.6139499054917,-303.874469766729,-6.79135733460882,-32.188222554684,-26.1194072552582,-16.6039939616852,-13.0912571932456,-54.6135442165817,66.4114762084216,369.821066635075,8.59977770170515,77.4369909373261
"Abalistes_filamentosus",108.982891807411,63.7761896109082,90.701717997019,-25.2805910206037,199.41611939424,-25.7489049907064,-3.56974776683181,-312.08451712142,-62.8786401905745,45.5754573013553,-23.3576679808985,-39.1114823301477,-38.0539999215959,-93.4598123155885,-15.5773988857308,67.5250656828076,0.777022767149323,14.6428571428571
"Abalistes_stellatus",108.967501717399,91.3057058287415,56.4201228516322,-25.6277256707874,224.840525308348,-26.3569886720242,-3.39170445803897,-341.455370737229,-74.5687029642609,47.6657298844777,-34.3173412827308,-44.5392919502872,-41.3088577881225,-117.826769168458,-13.1307951984114,82.9513283019942,-7.78013959845012,3.21428571428571
"Abantennarius_analis",63.0530944392324,56.4672063258372,29.8322862619315,-24.8153567661028,833.875134919303,-59.7414575559928,7.04875374562746,-179.734004552526,-33.7543744990457,51.1435730705528,-47.0588219825784,-25.8704977002124,-23.2909268364968,-46.7883295602357,55.7546374724468,167.229282510169,44.700844571568,-4.98051826667125
"Abantennarius_bermudensis",63.0534862984542,56.4664348912529,29.831351422722,-24.5696436638521,1174.50735679076,-62.088163419554,2.08037669669321,-294.764256682826,-38.8466761238224,33.763778978222,-48.5074633982645,-28.4528318634731,-24.7259395182092,-55.0758607022018,55.3370149574085,166.59554122913,46.5558951691368,5.55555555555556
"Abantennarius_coccineus",63.0399497228239,56.5004952820861,29.7873923086918,-21.6050953319589,706.004865872553,-60.0297810308053,4.58389482117528,-173.091776729659,-33.8465389796504,38.6311803214056,-54.4117647058823,-25.4858390594823,-23.4853444774062,-44.5976422045615,46.7096336988663,173.668205969344,48.6276150564325,-1.52110389522942
"Abantennarius_dorehensis",63.0385171979903,56.5037379920969,29.7865102534232,-24.7364594807993,492.467505716953,-57.8018547663578,9.37986000363237,-102.725536461768,-34.5910998256187,50.5407903476541,-53.9855072463768,-26.1820362351496,-23.7162779675653,-46.843989176393,56.7488324865877,166.66860993465,44.8565322029533,-19.2468619246862
"Abantennarius_drombus",63.036995238406,56.5075370954814,29.7818867971599,-24.8023769815979,729.54034437972,-61.7836970024698,1.56394766657877,-220.380350151136,-42.382489759909,27.4494192612144,-55.0724719056959,-30.2963260046349,-25.988695975846,-47.3754317062455,57.0219424140267,166.440335786444,44.8353749430283,1.798959511815
"Abantennarius_duescus",89.6926101234902,84.5709374740944,29.95979904183,-24.7201622718971,1087.2423717293,-59.1642323615772,8.02355158740618,-199.500506251722,-20.9202314642675,59.336882357032,-24.1758280184678,-19.9387620459517,-19.3579051233741,-62.5718032433918,53.7317335509379,158.351994544203,47.8886511983905,6.33802816901408
"Abantennarius_nummifer",63.0711350425774,56.415242319461,29.9568726516878,-26.5546215290023,410.203418946719,-53.2407643116563,13.718094404403,-46.8186071093311,-7.72528704312641,58.1610993112367,-9.9476439790576,-12.7366287134766,-14.6804803233287,-43.045185267672,58.4791983950189,158.11088695396,43.6906394143639,-3.29670329670329
"Abantennarius_rosaceus",63.0733472095944,56.4144075452944,29.916429225639,-26.2321557751374,785.307130919747,-59.1701429798968,6.50149560105577,-166.265334716753,-24.1114843924685,47.6935354537136,-26.578071188689,-21.7502310652553,-20.4008718490313,-53.9917964534809,57.1549759063061,182.667269586733,38.223916273642,6.2937062937063
"Abantennarius_sanguineus",63.0506612299494,56.4735112361201,29.8225126652459,-23.3972279009861,928.102180202154,-61.6710980562431,1.75319565372978,-248.825132171309,-36.4865863071707,30.2053419698958,-49.2592670299389,-27.1827134830931,-24.1485741698068,-43.7496231359276,52.5053821356751,169.285614035974,47.0541078361155,7.04225352112676
"Ablabys_binotatus",69.6550095923643,68.6738577981571,1.21298148103637,-18.5356034258784,739.753305851494,-9.52578225138725,14.7970611820761,-190.246421207434,19.6309935393728,70.1893399500694,-11.8055565489663,-1.92050193508671,10.3610974197451,-45.9199286092328,37.0682705559812,227.778562149932,15.4665003252379,7.39444802832394
"Ablabys_gymnothorax",69.6606257841688,68.6602376221366,1.24774450315329,-15.4155920675061,490.657626735922,-6.77837602540462,19.676958281548,-84.5629791529499,29.266905199995,77.8268483592966,-4.62046456415678,4.87669995769586,13.858333999044,-37.1513050932924,23.5894391391209,254.69392649977,18.6212850841854,2.10006419993445
"Ablabys_macracanthus",69.6360613560017,68.7192341005033,1.04790750916407,-17.1497453608475,2147.00991235319,-11.7549808209486,12.3842905637846,-590.771064148472,2.88781600862613,75.7417755463118,-51.8691588785047,-10.9348765411583,5.36845267702093,-44.1734864025013,34.5256003897696,287.913573823395,8.77283930135779,-2.54545454545454
"Ablabys_pauciporus",69.661940414441,68.6569154024445,1.24240957614543,-16.1029965029617,495.981478433649,-6.78212248612637,20.037314464666,-85.5074757503688,28.8413609586938,79.6989595816464,-5.76270798505355,4.27321195279494,13.5920946318719,-41.9654096303672,24.7486716389586,199.441817837198,27.1971568654868,0.112920955010816
"Ablabys_taenianotus",69.5897650490756,68.8289951312671,0.608556709631159,-13.7991098802612,287.426400617034,-16.6493338728663,22.6430095628192,-346.133098280434,36.0373275435316,88.0190608185766,-25.2918299070128,8.95485343931885,16.4649789504888,-44.3389253762776,22.5789270453613,180.137346249049,17.8107547431895,0.354609929078007
"Ablennes_hians",97.4339230645138,-9.59436568717664,86.9581918682524,-71.848224889209,547.075090387645,-3.26427617568902,17.3970883408602,-57.4481321126587,-89.724766850762,50.1010057832358,-70.4545454545455,-73.0986766718413,24.3521730363973,-103.480689778364,148.109637926946,631.097672979118,-50.8560196210207,-6.48854961832061
"Aboma_etheostoma",32.0291778208425,161.800113315958,453.409233962229,1.65757929471952,-232.01684820527,16.0401230809646,72.4006839466389,111.840360927449,52.9208987107666,206.816428566962,7.10059175771502,28.5826025866825,18.8836637481335,25.8861929482293,-71.828192888835,-56.8144922921237,12.9419704827227,-307.30964849099
"Abyssobrotula_galatheae",0.000726224891843637,-0.0605273572880893,0.0669578403483253,-0.163358106374159,-0.266837769483565,0.0117937017119123,0.0431083045821753,0.0996661675294942,0.0123829877808285,0.119607698510639,0,0.0011961007082538,0.00491096216841129,-0.00066516157380576,0.00270164653201681,-0.00480326004223785,-0.00125971220422562,0
"Acanthaluteres_brownii",0.000407742361830503,-0.0117961265516958,0.000262851076900317,-0.0601238114961098,0.465767230955016,0.0123767903474343,-0.0829389374231465,-0.0385520687580789,0.000545867872457919,-87.3242499427055,0,0.00174230113004474,0.000990202570843003,3.63066975062097e-05,-4.83988000078149e-05,-0.010532949817671,0.000270024611684747,0
"Acanthaluteres_spilomelanurus",-0.00253473848888501,-0.0311730145048891,3.31730511364469e-05,-0.0203831050265906,0.495429246265628,0.00852163615836141,-0.0982373026134386,-0.0727434503610495,-0.00383887260661601,-16.1111221135479,0,0.00107094962912895,-0.000367976182215985,0,0,0,0,0
"Acanthaluteres_vittiger",0.00432261971019082,0.01343328036745,0.00240123233278298,-0.0205004442245513,0.475239267436269,0.00343120704770004,-0.145091706860109,-0.205511364575934,-0.00655571670942781,1.75289876525811,0,0.00263260013606546,-0.000763264773902383,0,0,0,0,0
"Acanthanectes_hystrix",-0.00183035775400521,-0.0267053360325156,-0.00780487443884805,0.0658315331540932,0.048556264048252,-0.0131957009985538,-0.141284162636018,0.107507430475989,-0.00849143071276286,0.0905647808897611,0,-0.0197348396461226,0.00024067930589377,-0.00903178273469215,0.0124260368150299,-0.0377159074359339,-0.0152812641233538,0
"Acanthanectes_rufus",0.000435446630693752,-0.0113738771856051,-0.00780947441421308,0.029036486640379,0.0157998915347643,-0.00398862075927795,-0.0382969706822101,-0.0576051422160289,0.012672690841202,0.00207281813818423,0,-0.0200610559855197,0.00317528624011451,-0.00904176042233693,0.0124862822676701,-0.0376900943445196,-0.0152849658312462,0
"Acanthaphritis_barbata",-0.000625821354350664,-0.0075468458447418,-0.00344785156944155,0.217239071250919,0.371570116782528,0.00446228780280655,-0.057326186904736,-0.117877400066313,-0.0146380062252733,-0.219120826562223,0,-0.000434214280386591,-0.00170750494413519,0.001880270059211,-0.002401123393499,0.015122823547442,0.00128326867041323,0
"Acanthaphritis_grandisquamis",-0.000632669717616296,-0.00759884033617426,-0.00346111169429241,0.216706612764791,0.473549262706783,0.00268655992436706,-0.0576707942484108,-0.11306502607853,-0.0138341559118577,-0.194645904603878,0,-9.04755024138908e-05,-0.00159169954672691,0.00182202399000788,-0.0022757210358271,0.0147175937148598,0.00138179694071593,0
"Acanthaphritis_ozawai",-0.000647839175955574,-0.00771484957365508,-0.00349082497107978,0.216670648496999,0.498504108259539,0.00237812759156941,-0.0576551666853681,-0.111998835046185,-0.0136438043869274,-0.19055283487968,0,-8.16584241534619e-06,-0.0015619919905352,0.0018216913260643,-0.00227482342451349,0.0147702262919091,0.0014134236677969,-0.000193639808434742
"Acanthaphritis_unoorum",-0.000630935575869371,-0.00758547656295825,-0.00345768212690808,0.216603179031064,0.495939684388478,0.00241277227489469,-0.0576695667420003,-0.112227769764601,-0.0136631354249197,-0.191039109412786,0,-1.02448684394148e-05,-0.00155889775411906,0.00181269737976631,-0.00225420353781677,0.0146306343317653,0.00139647767786793,-0.000193072889133663
"Acanthemblemaria_aspera",-0.000801721015346301,-0.00992481922132457,-0.0022165153723275,0.00694965400290282,-0.0433270352863304,0.013185369205276,0.173811725568577,-0.794241911835814,0.0354664979622843,-0.201501049311775,0,-0.011219289752107,0.00660859610571474,0,0,0,0,0
"Acanthemblemaria_atrata",0.000757639715009834,0.0356127646801268,-0.00248569249986923,0.0432682812592172,-0.0271962963632134,0.00733466887093211,0.115945605959824,-1.13808051988064,0.0190573725138331,-0.170421749286429,0,-0.0117276137592437,0.00359827080536795,-0.000111502081635938,6.6431975033665e-05,-0.000310074298835855,-0.000218829554315177,-3.18687509341562e-05
"Acanthemblemaria_balanorum",3.48005178433049e-05,-0.00445005664642232,-0.00280750774168078,0.00617524772746743,-0.0611266069754266,0.0152626836323728,0.176502912750217,-2.79803452990524,0.0291257995795821,-0.301052721872011,0,-0.0115190965140137,0.00648514391623534,-1.31024334722851e-05,-4.800604100373e-05,0.000165987839519476,5.83805783548983e-05,0
"Acanthemblemaria_betinensis",-2.76707603026767e-05,-0.00485880571539163,-0.00276349285731379,0.00612590458438829,-0.0608127210198154,0.0156029652916131,0.18153417651311,-2.18384218614809,0.0296072474640268,-0.292303870058674,0,-0.01165326132195,0.00650656349100337,-2.2508780123178e-05,-3.43236633111929e-05,0.000113022187123176,9.71367117464438e-06,-7.18110008260626e-06
"Acanthemblemaria_castroi",0.000118797364621087,-0.00390069682526561,-0.00286662933157982,0.00602501507860641,-0.0626403666579241,0.0138066374823532,0.156618375448395,11.2973876981817,0.0279581761306002,-0.347255925270212,0,-0.0109771962780621,0.00649019417854477,-2.92050726660668e-05,-6.2920988507562e-06,0.000185807432138201,0.000176318491603346,0
"Acanthemblemaria_chaplini",0.00143384669626547,0.0408306668360288,-0.00262486305124954,0.0436491595483139,-0.0271605901707607,0.00731538193708544,0.115944716881647,-1.17533654119699,0.0183573850501239,-0.171256039712759,0,-0.0116874398242259,0.00351140808533914,-5.21197021403831e-05,-3.73402156348331e-05,-9.04034321081164e-05,-0.000119097916192029,0
"Acanthemblemaria_crockeri",2.90989248168886e-05,-0.00448757904979181,-0.00280345487144162,0.00604346058848728,-0.0617052575641252,0.0146971795111684,0.168380939544599,-5.22108681362238,0.0288209193829143,-0.316844544874028,0,-0.0113142044827355,0.00650610214327191,-3.09358881163621e-05,-1.13644713021507e-05,0.000130906916635109,8.47638149798428e-05,0
"Acanthemblemaria_exilispinus",-6.78507928200596e-05,-0.00512112496022107,-0.00273523888766777,0.0242695644307284,-0.0589423761910062,0.0153490510737228,0.184985579179813,-1.77752614149828,0.0211130855984941,-0.278189296382387,0,-0.0129266760837728,0.00442851460216859,0,0,0,0,0
"Acanthemblemaria_greenfieldi",-0.000255370080264823,-0.00634828613192618,-0.00260300926971711,0.00574494401717045,-0.0605955578102728,0.0158919431941625,0.185724989953466,-1.80969468248904,0.0308381768297148,-0.284730553499596,0,-0.0118030747059275,0.0066126575849997,-8.40549621117994e-05,7.12463410721386e-05,-0.000127915307278189,-0.000118955436615956,-3.98893962910946e-06
"Acanthemblemaria_hancocki",4.62035886740018e-05,-0.00437501053149976,-0.0028156134064993,0.00643888503752188,-0.0600256769151699,0.0164098933256338,0.19456786223803,-1.48044563631146,0.0297685362658483,-0.274633881084316,0,-0.0119369919543909,0.00644265786757643,2.26155474838383e-05,-0.000121138943479985,0.00023623315484257,5.59397081615628e-06,0
"Acanthemblemaria_harpeza",0.00142617532278045,0.0407711878923804,-0.0026232766220173,0.0435961943728795,-0.0271756287364835,0.00711054510026825,0.113426701442669,-1.31377005881052,0.0183237683852274,-0.173869828787204,0,-0.0115987054510502,0.00352925716574982,-5.86793100052903e-05,-2.3692295025353e-05,-0.000103753808159883,-0.000108626921836768,-3.46427144645525e-05
"Acanthemblemaria_hastingsi",0.00285320452981889,0.051826932257836,-0.00291715462379031,0.0441691961470427,-0.027109867067161,0.00609101946049008,0.102288892730209,-3.90595143787653,0.0167616254097729,-0.190115019802916,0,-0.0111286683124395,0.00341361060470962,3.67953410911106e-05,-0.000183591682813256,0.000307825441679828,0.000157126524892817,0
"Acanthemblemaria_johnsoni",-0.00100395052779133,-0.0112374471929289,-0.00207542783978643,0.0044935496567064,-0.0599036324860235,0.0168547343793658,0.200669558405406,-1.16467090523907,0.0355674100376013,-0.262722234173827,0,-0.0123197719489771,0.00697459831043719,-0.000287163165833103,0.000410980629173731,-0.000917562229556757,-0.00054086879226123,6.41737027541522e-06
"Acanthemblemaria_macrospilus",4.50632885254735e-05,-0.00438251522151655,-0.00281480284454399,0.00641251752371771,-0.0601325419191864,0.0162941872850681,0.192640760023099,-1.55170662130009,0.0297021845089972,-0.277013695165325,0,-0.0118947067482452,0.00644694108115394,1.90406810345377e-05,-0.000113834650318449,0.000229203609596583,1.08738400751921e-05,0
"Acanthemblemaria_mangognatha",0.000631394535271512,0.0346393977016027,-0.00245968534328142,0.0431112083150957,-0.0271851295144569,0.00696437921442332,0.111451756022463,-1.37977197213728,0.0190573799470003,-0.174758612463216,0,-0.0115942609994885,0.00363217160347717,-0.000134212971961537,0.000109455787895655,-0.000371157519194683,-0.000217310447384617,0
"Acanthemblemaria_maria",-5.26260215162419e-05,-0.00502183366614083,-0.00274594871205936,0.00624643375979194,-0.0600547894491719,0.0164074172039673,0.194386402956771,-1.46877124386869,0.0302217741116836,-0.274361524584066,0,-0.0119553107123821,0.00649274121879513,-7.67275642231648e-06,-6.75294593381502e-05,0.000125079072418529,-4.37396161865278e-05,0
"Acanthemblemaria_medusa",-0.000385510775112418,-0.00719910639085874,-0.00251128685770667,0.00552727406908933,-0.0604728698856442,0.0160579131833786,0.188190805871121,-1.64920467104007,0.0315809997731165,-0.280600794104725,0,-0.0118901939066364,0.00667411351930034,-0.000119280400534254,0.000131110680823583,-0.000265465476088083,-0.000192425762673541,-2.17012153613331e-06
"Acanthemblemaria_paula",-0.000999540769206939,-0.0111899302454464,-0.00208246473124962,-0.041588398243365,-0.10156868554237,0.0296212745580247,0.311007499057748,-1.46431899120021,0.0673947459068755,-0.386675464534747,0,-0.0112706503730501,0.0137890285612144,0,0,0,0,-0.000175763510996708
"Acanthemblemaria_rivasi",-0.000483129300295884,-0.00783707442232149,-0.00244248654379475,0.00536403165963216,-0.0603815148406532,0.0161827943376998,0.190075380949264,-1.54671972553555,0.0321583031828064,-0.277592469802853,0,-0.0119562711642902,0.00672060899971852,-0.000145726409961766,0.000175790968499849,-0.000368567117240874,-0.000247502459501812,-8.08512769264433e-07
"Acanthemblemaria_spinosa",-0.000681744732925402,-0.00915340678041072,-0.00229859250994052,0.035098518119098,-0.0166266574474118,0.00510391084452806,0.103668010189054,-0.578538598379518,0.0155495483532198,-0.121540629027062,0,-0.01200074762705,0.00235697915045458,0,0,0,0,0
"Acanthemblemaria_stephensi",3.73745148832702e-05,-0.00443311708992791,-0.00280933764836275,0.00623475818878248,-0.0608753496697027,0.0155207425629146,0.180364901167465,-2.3216589972466,0.0292706869419548,-0.29455321146583,0,-0.0116110636818627,0.00647658565232302,-4.94729327509687e-06,-6.46766552508841e-05,0.000181913300997943,4.64983402234663e-05,-8.09530068980321e-06
"Acanthistius_brasilianus",0.000703424319890824,-0.00200142125432745,-0.00315569573970026,0.155751327495595,0.0219094062973846,0.0122912585233947,0.0165255261030229,0.0234355799420531,0.0102161447880827,0.0192055461080303,0,0.00574210368015728,-0.001098624663015,0.000998911375954622,-0.00132358712177847,0.0157112856775684,0.00207336044813428,0
"Acanthistius_cinctus",0.00124162190928907,0.000182315374548556,-0.00366022734573004,0.158213750803962,0.129871074154648,0.0178819435928499,0.0269026122489026,0.0539429342701948,0.00981583534015505,0.0469591402754991,0,0.00500160537325018,-0.00158946694499752,0.00132311251362415,-0.00206978295933288,0.019795595975044,0.00197427456913028,4.50408139458478e-05
"Acanthistius_fuscus",-0.0133527913424684,-0.00121654533815575,0.017280943807072,0.176361029744568,0.369128154018788,0.0223703509386839,0.0375380402840949,0.0799407946696161,0.0108955857001177,0.0779027700130134,0,0.00500636168939846,-0.00119974690586554,0.00124818601515703,-0.00188704347264349,0.0184493475380349,0.00185755538966702,5.63830264833161e-05
"Acanthistius_joanae",-0.0028217146576623,-0.00707705018306509,0.0219981034970581,0.174257892556841,0.503798968159699,0.0231282094328786,0.0385561857014347,0.084114781634405,0.0120074910407303,0.0825097069401099,0,0.00518691818838925,-0.00102767312924612,0.000927732029462354,-0.00118156659004558,0.0127073230033755,0.00138968452486601,0
"Acanthistius_ocellatus",0.00108440926285486,-0.000457786248222577,-0.00351188806272396,0.156863123960361,0.634113277595333,0.0193586455952788,0.0295668670593846,0.0653352534020936,0.00908175462813914,0.0571418296568335,0,0.00439871599157311,-0.00205307736042861,0,0,0,0,0
"Acanthistius_pardalotus",0.000993537895012929,-0.000823699028681272,-0.00342797910808801,0.15787322456622,0.14184170542528,0.0180969481587569,0.0272283572703306,0.0550462686281861,0.00998203958613435,0.0480603557470335,0,0.00501962195027519,-0.00156994968255855,0.00127155304973956,-0.001951286831781,0.0188221201022691,0.0018896099002866,4.82155085598951e-05
"Acanthistius_patachonicus",-0.0126498022117421,0.0463247257811376,-0.00323669482381895,0.204432313451922,-0.350316497761409,0.00931120578188758,0.00222581634656712,0.000184384261929551,0.00470076596565564,-0.0227660825104739,0,0.00516299863680119,-0.00392477763581137,0.00125020239109202,-0.00197193177771745,0.0179910400042688,0.00181452841713101,7.30472679338107e-06
"Acanthistius_paxtoni",0.00102052907577143,-0.00071364456756095,-0.00345347476654426,0.158419488655875,0.62327427729526,0.0199774722783476,0.0310365892912946,0.0685812247192403,0.00995615604853305,0.0614992871005181,0,0.00480381243661261,-0.0017062338067841,0.0013409913717192,-0.00210806483901794,0.0195398044743918,0.00181549939821737,0
"Acanthistius_pictus",0.00188632178938037,0.00279941380622604,-0.00426389591802255,0.159099300062627,0.105337878497961,0.017327615119189,0.0260697316852766,0.0511913023871326,0.00939987506673861,0.0442263997973659,0,0.00495568137279732,-0.00163935838783966,0.00145674822175187,-0.00238352819449632,0.0223475941472109,0.00219464924384228,3.67300741041157e-05
"Acanthistius_sebastoides",-0.0117812604546647,0.0447078636850317,-0.00312568240950662,0.204853063784702,-2.94916889545902,0.01137871300521,0.00547251833121265,0.00982341465834058,0.00458306510895336,-0.0174629037370613,0,0.00493054097299563,-0.0041044026869478,0.00129600512200585,-0.00207420875493431,0.0181958319359308,0.00168118285051642,0
"Acanthistius_serratus",0.00123672925081564,0.000162395117791772,-0.00365562285428077,0.158115004472452,0.112626817912189,0.0175537019113754,0.0262629974805998,0.0518156268194639,0.00982886037998904,0.0449237576726308,0,0.0050444292538877,-0.00156172356272233,0.0013111384790152,-0.00204221588500698,0.0196674183137145,0.00198779570673371,0
"Acanthocepola_abbreviata",-0.0827398098137063,-0.0282971425664994,-0.00633439717438697,0.0536744549760926,-0.0259061972671587,-0.00392357074847175,0.0252999349439267,0.083437708552846,0.000901970720800534,0.377703029718464,0,-0.018745062892524,0.000385947841225898,0.000179134347866505,-0.000249200797317864,0.000651678787729976,-1.44492248523164e-05,0
"Acanthocepola_indica",-0.0988897127360662,-0.0348374230210049,-0.00618208679479916,0.0527608869141703,-0.0256955128570755,-0.00577872170814164,0.0180286023872492,0.0484474487107951,0.00140470888228668,0.117761343833368,0,-0.0178997441773087,0.000542524938353117,7.57887331820252e-05,2.10869899011073e-06,0.000143660575928485,2.90182493356241e-05,2.14318966894876e-05
