"","habitatbenthopelagic","habitatdemersal","habitatpelagic","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Abudefduf_septemfasciatus",-229.631962059775,-219.142630207661,-1.34280417084922,15.0172860123848,117.451182220377,7.92406236329341,-19.6511884579744,59.8057722664208,-32.6279516718806,-285.786512418573,5.04732089726025,-1.18571745116586,-13.6565653209819,34.6748270049198,-49.449371240552,160.186035529908,-11.8664138661107,-8.60027192143401
"Abudefduf_sexfasciatus",-229.495687456063,-219.453563734279,-1.25246180231894,13.0186432293697,113.004456991454,8.11322505980183,-20.405640844475,64.074169503607,-26.540022841993,-433.61284818982,16.9230769230769,0.476794180966143,-12.0193875340238,29.8065300178479,-32.3197062137746,171.354662605856,-30.3336354442941,-0.709219858156026
"Abudefduf_sordidus",-229.6362368294,-219.140306154573,-1.32725825830749,15.5691143203199,115.229946169563,8.30130884889156,-18.9934599280491,63.8798049204521,-29.2846606405156,-303.302836422051,7.69230430648153,0.424221464695956,-12.6631603932081,31.3692315109215,-57.8797067608331,178.063950096243,-18.2092103133569,-7.69726065368102
"Abudefduf_sparoides",-229.585275663562,-219.243026940018,-1.32697368592135,11.8516399747146,124.075422603976,5.44257666562837,-28.8704366949379,39.8909779077032,-47.8770742930375,-727.20328581153,5.90062195410089,-7.45816141446779,-17.4305875796784,25.3058770477004,-17.0515198365083,195.915826622328,-19.1009659113629,4.27046263345197
"Abudefduf_taurus",-3805.24763733857,8.59761892287972,-665.873865244874,41.7882109841331,105.937692732642,6.17089181348558,-11.850424971446,78.0715710127945,56.2488145175566,-36.8683344613549,52.4444444444444,47.0865059903231,-25.3137359053333,50.1798805564086,317.727007661777,113.489368737711,43.245498547971,1.4336917562724
"Abudefduf_troschelii",398.053008621193,429.597663146443,-20.964271219945,25.5771030147691,112.416104971071,2.72811309122739,-238.113058490167,418.792076550575,-122.782391855328,186.19276109681,6.05095855275356,-27.4439698380182,-12.8708018520579,7.53239129467366,-54.9821266234898,141.748219758135,-51.2124028176453,-5.22497667037779
"Abudefduf_vaigiensis",0.206154051253712,-0.560209346380567,0.58542081004296,0.257687715531689,-79.7083877762629,10.2524968409198,2.13922908505912,67.610032468862,-4.23106056048476,7.3632352094806,14.9006622516556,-1.3236504780202,-1.36160970641659,2.13085438385686,-11.8579849822443,-10.9320095652009,7.18234458418664,-12.3505976095617
"Abudefduf_whitleyi",0.0229591982338856,-0.0964223413532526,0.0355965429514962,-1.0909970172504,-1.45595889886933,0.726584179657669,0.509182095872182,7.67395179736886,8.51858497560592,1.99197997008479,14.2857142857143,4.03469013145495,2.79553975213035,2.22595255062832,1.91659220231896,15.9493714754492,0.645324421733038,8.71080139372822
"Abyssoberyx_levisquamosus",149.372939297784,50.8993062351724,123.436331586778,-38.3007478635901,489.502970386149,-25.1006912713467,-12.6269403405165,-303.933728257825,-6.79468516029642,-32.2414015341184,-26.1194072552582,-16.6060254206655,-13.0740831205737,-54.6132290004866,66.411901943416,369.827413421766,8.598738021065,77.4369967200577
"Abalistes_filamentosus",108.990163255773,63.7740928009534,90.7268737146379,-25.2653110483001,199.42850111243,-25.7388584435928,-3.56610879813346,-312.160476946593,-62.8918692145,45.5890863574736,-23.3576679808985,-39.1193786944141,-38.0563669349752,-93.4592097930761,-15.5773551750276,67.5285719639795,0.776848100220761,14.6428571428571
"Abalistes_stellatus",108.974581827089,91.3138476120375,56.4197036086528,-25.6204889787875,225.052464102112,-26.351749157147,-3.38326296322634,-341.566113916559,-74.5979778130442,47.7005490097765,-34.3173412827308,-44.556634304386,-41.3169502780737,-117.826769168458,-13.1307951984114,82.9513283019942,-7.78013959845012,3.21428571428571
"Abantennarius_analis",63.0466879652698,56.4615314008383,29.8138382332961,-24.7925981150727,835.569804572245,-59.7231406599146,7.10307055675072,-179.668268982352,-33.7112560225329,51.382526148181,-47.0588219825784,-25.8430861199287,-23.2828840484922,-46.7872661942497,55.7544485262896,167.224276022662,44.7001527192489,-4.98051826667125
"Abantennarius_bermudensis",63.0470973962042,56.4607633877777,29.8129238072106,-24.5470817342945,1176.92452897088,-62.068190486149,2.13243640407751,-294.66095372635,-38.8021873152231,34.0173113248207,-48.5074633982645,-28.4248885724678,-24.7179834656923,-55.0751135497048,55.3369962917012,166.592850302825,46.5553243470995,5.55555555555556
"Abantennarius_coccineus",63.0333893870233,56.4947938570811,29.7687540133993,-21.5826301695799,707.356289007905,-60.0114338147112,4.63122316277523,-173.034310530431,-33.8046936948456,38.8328971149255,-54.4117647058823,-25.4591044016618,-23.4782637325054,-44.599981731772,46.7103856984315,173.666370348243,48.6276961695823,-1.52110389522942
"Abantennarius_dorehensis",63.0319172502572,56.4980290004653,29.7678253643396,-24.713264085011,493.352292080142,-57.7846091314749,9.42621586691628,-102.687209555287,-34.5491027986477,50.7150481368466,-53.9855072463768,-26.155245143467,-23.7092543983069,-46.8467841347431,56.7494881887882,166.666132254085,44.8567016659577,-19.2468619246862
"Abantennarius_drombus",63.0303742489876,56.5018243312932,29.7631762804569,-24.7792266163026,730.91184163036,-61.7648910012161,1.60829652384421,-220.314644903125,-42.3386234441262,27.646014153356,-55.0724719056959,-30.2688517180155,-25.9819316648046,-47.3793358971614,57.0229283065143,166.440549848452,44.8358093457968,1.79911871709586
"Abantennarius_duescus",89.6951680041496,84.5764325034103,29.9419375635941,-24.7085254617526,1089.66230370372,-59.1398717036298,8.09037693832708,-199.315349364176,-20.8775076551436,59.6469199307755,-24.1758280184678,-19.9110703645717,-19.3477454582449,-62.561425750869,53.7299474769805,158.346363143708,47.886324187769,6.33802816901408
"Abantennarius_nummifer",63.0645651111585,56.4095763542115,29.9382178774707,-26.5311332041831,410.888829525645,-53.2246559422979,13.7600494159672,-46.8006938250816,-7.69699482056139,58.302058205166,-9.9476439790576,-12.7156061920027,-14.6804803233287,-43.0477227272181,58.4799603530571,158.109666191424,43.6906680884054,-3.29670329670329
"Abantennarius_rosaceus",63.0670923805018,56.4087558336341,29.8981777081113,-26.2096465917082,786.858344350242,-59.1494549329185,6.55380784612102,-166.184026887022,-24.0709137143939,47.9197668272657,-26.578071188689,-21.7233071033934,-20.3925782562853,-53.988549102224,57.154497226639,182.662987492059,38.2226754076905,6.2937062937063
"Abantennarius_sanguineus",63.0442346637923,56.4678330795667,29.8040389790563,-23.374841410602,929.929160400562,-61.6507601473417,1.80153513409507,-248.73402203949,-36.4433122220978,30.4299141163893,-49.2592670299389,-27.1552263621367,-24.1409861881882,-43.7499839907894,52.5056609971506,169.284493241108,47.0537811008844,7.04225352112676
"Ablabys_binotatus",69.6467797257808,68.6635413245342,1.20308061819122,-18.5381528547815,740.752017121542,-9.5312202485697,14.8489922406894,-190.188505559218,19.6620722529137,70.4156580744625,-11.8055565489663,-1.90065775365145,10.3723108309138,-45.9186926586512,37.0673742648435,227.7777512249,15.4662099928229,7.39424895802832
"Ablabys_gymnothorax",69.6524344688064,68.6499255462122,1.23789612192119,-15.4181642251882,491.275314507659,-6.7835272543714,19.7271942689308,-84.5241990627014,29.2946089901364,78.0140376446657,-4.62046456415678,4.8953414960684,13.8693405753885,-37.1494232951476,23.5881748011855,254.692414555417,18.620833700305,2.09982713545192
"Ablabys_macracanthus",69.6278015697618,68.7089266673714,1.03795722437629,-17.152077368673,2150.45058116128,-11.7624194410772,12.4438795567322,-590.66465580332,2.92572759548587,76.0665722005831,-51.8691588785047,-10.9133144035456,5.38049167438246,-44.171943108979,34.52449893525,287.908740707459,8.77241218450055,-2.54545454545454
"Ablabys_pauciporus",69.653786487322,68.6466111134044,1.23260967298969,-16.1056743375337,496.615355933607,-6.787122807097,20.0886163595947,-85.4664500513553,28.8695985868148,79.891136168474,-5.76270798505355,4.29209511533426,13.6033690029183,-41.9627152942569,24.7472541909717,199.440505942261,27.1965993897653,0.11265199757845
"Ablabys_taenianotus",69.5815044523923,68.8187286982727,0.59857588868713,-13.8009050674277,287.797239474467,-16.6525227924202,22.7091340019866,-345.865594355489,36.0763740838106,88.2617731374386,-25.2918299070128,8.98099840695659,16.4806956939253,-44.3389253762776,22.5789270453613,180.137346249049,17.8107547431895,0.354609929078007
"Ablennes_hians",97.4277194007024,-9.59510770348298,86.9387245393691,-71.8256195934048,545.230766398682,-3.19763964306975,17.3282245613251,-57.4481321126587,-89.724766850762,49.7840372056369,-70.4545454545455,-73.1019430239499,24.3521730363973,-103.480689778364,148.109637926946,631.097672979118,-50.8560196210207,-6.48854961832061
"Aboma_etheostoma",32.0224523719421,161.807030431432,453.419527338076,1.63482884544341,-232.121193141552,16.0554216315231,72.4228423009817,111.859072284116,52.9718710861745,206.893043697338,7.10059175771502,28.6050391350184,18.9148787261935,25.8843419540516,-71.8552684078619,-56.8028511724278,12.9326160840369,-307.307559463024
"Abyssobrotula_galatheae",-0.01033164285947,-0.141776510796609,0.601059651077703,-0.186587709413094,0.0443838983525531,0.033150184528324,0.0161975009396656,0.0919782250263906,0.00792720582709787,0.0444188649445975,0,-0.00152302024350665,0.00986114052678164,-0.00121775181832554,0.00447439787804595,-0.00906023868925861,-0.000844181065628839,0
"Acanthaluteres_brownii",-0.0236562165430418,-0.0375706878120205,-0.0173638843177381,-0.045502515876516,0.303561563787067,0.019500935440206,-0.0283148057150173,-0.0103075700996633,-0.00338886907413691,-51.1699301331987,0,0.000943375007408498,0.00250433757063453,-0.00285754110546524,0.00071279669552265,0.0217774328413299,0.00101121153944751,0
"Acanthaluteres_spilomelanurus",-0.0379076406456176,-0.0789208302737832,-0.0176858318831323,-0.0137643504471708,0.335985846665231,0.0145342311438974,-0.0466568527469299,-0.0507805502576557,-0.0124261948231845,-10.3639643640787,0,-0.00311077440129802,-0.000810217569461923,0,0,0,0,0
"Acanthaluteres_vittiger",-0.0353997468803614,-0.0355201711285749,-0.0143847103364889,-0.0177654025905785,0.273490229023501,0.0156572556395814,-0.0505003837279459,-0.119660616978791,-0.0175232441913103,0.944307707013508,0,-0.000404106476662556,0.00301596714970485,0,0,0,0,0
"Acanthanectes_hystrix",-0.0294728876036997,-0.0621993146066998,-0.0218632834585899,0.0743113388234995,0.0276967589927493,0.0644430668664869,-0.00566429198321534,0.0550679906504631,-0.0477867848716484,0.0500522331104764,0,-0.0320581063550392,0.0541526928070517,-0.00205545127145233,0.00401529248103543,-0.0227209649958298,-0.0200178070891923,0
"Acanthanectes_rufus",-0.03334757858899,-0.050217701583609,-0.0218685056143541,0.0439215785453091,-0.000813707048301068,0.0720938699934177,0.0850373348041865,-0.0776113211474499,-0.0296700325081547,-0.0239390657168309,0,-0.0324424409910665,0.0569651076775419,-0.001953511544409,0.00397784660789112,-0.0224818354592968,-0.0200722393942958,0
"Acanthaphritis_barbata",-0.0089965027998075,-0.0204924634048861,-0.0274215860392432,0.176500971868455,-0.141088206985488,0.0100989606721742,-0.00246585376278439,-0.118918654122662,-0.0171069899743735,-0.0270924877377511,0,-0.00234299678301043,0.0118181408648839,0.0114946109207052,-0.00794260060664484,0.0389840075110609,-0.00408062550174821,0
"Acanthaphritis_grandisquamis",-0.00899905405679403,-0.0205433697531575,-0.0274397045476323,0.175806297957526,-0.0771597575220119,0.0107526393418811,-0.0127477439788258,-0.106842680961902,-0.0158550371898522,-0.0543295730391098,0,-0.00174469319946151,0.0113891671731936,0.0103034677451147,-0.00683018751184754,0.0334048068297725,-0.00357392885614697,0
"Acanthaphritis_ozawai",-0.00900439592391263,-0.0206571541553694,-0.027480837853744,0.175753953968867,-0.0617136008414397,0.0108245006251119,-0.0145376425771539,-0.104841948031277,-0.0155673729940537,-0.0584076726092428,0,-0.00161904680034865,0.0112917874825328,0.010015058437359,-0.00660848491794204,0.0324978296180228,-0.00344290857164187,-0.00016043349933749
"Acanthaphritis_unoorum",-0.00899847800016916,-0.0205302401951438,-0.0274348986536162,0.175672323474976,-0.0632105448643308,0.0108918386340851,-0.0143442646287174,-0.10495264101278,-0.0156218821148446,-0.0579793288711993,0,-0.00162559680721426,0.0113333804384513,0.0101177317900056,-0.00664699129718712,0.032442616961276,-0.00349500056592359,-0.0001659523669011
"Acanthemblemaria_aspera",-0.0104359103910221,-0.0221492823357576,-0.0188428879196232,0.00626183300344167,-0.112940398128332,0.0642994698274805,0.378578516925336,-0.789595195903671,-0.0620330548444559,-0.301740704942539,0,-0.0442074673725571,0.0360426226547158,0,0,0,0,0
"Acanthemblemaria_atrata",0.0484477782823232,0.110677818208286,-0.0192174206578872,0.0375515451250099,-0.0825066271885057,0.0565548301971617,0.276597642980332,-1.06647508254645,-0.0809851382198163,-0.250870566998086,0,-0.0496071858452579,0.0262728533577648,-0.00048033488231614,2.01012852725332e-05,0.000361004003258154,-0.000649964666878798,3.84506653013994e-05
"Acanthemblemaria_balanorum",-0.0101413462432636,-0.0167883202116911,-0.0196647760618942,0.0072210252177925,-0.102993953469635,0.06266334358942,0.308350183842487,-2.51088563642947,-0.0638595002046413,-0.351452442696457,0,-0.0483234191139387,0.0276774459769081,-0.00196792253462333,0.000712369392837481,0.000346036739136122,0.000222382867017958,0
"Acanthemblemaria_betinensis",-0.010163405342784,-0.0171888844466036,-0.0196034423245836,0.00716796055202643,-0.105662083090161,0.0628461229085767,0.31948056804494,-1.95287193939521,-0.0653011415632763,-0.346005591451537,0,-0.0487544597917052,0.0279564330611754,-0.00164497193000546,0.000523538670521977,0.000506120219320076,4.21222785919965e-05,0.000125295560184197
"Acanthemblemaria_castroi",-0.0101115182559156,-0.016250080769485,-0.0197470480599207,0.00699584464285512,-0.0900801596280038,0.0623117278381604,0.264309188933168,10.3361338692001,-0.0595122571978139,-0.379119400671465,0,-0.0468405328258652,0.0268077025321208,-0.0029589950766142,0.00145098489182091,-0.000591770057961966,0.000740027847166505,0
"Acanthemblemaria_chaplini",0.0486663982678005,0.115871095385368,-0.0194114162180135,0.0380248416300123,-0.0827508575376169,0.0560292711698081,0.275951333744337,-1.0920294405107,-0.0790533764659879,-0.251419113832444,0,-0.0492975236696562,0.0258527352700319,-0.000936922408601525,0.000130575805980662,0.000590681704001813,-0.000365062758242022,0
"Acanthemblemaria_crockeri",-0.0101432697435719,-0.0168251394143741,-0.019659074337118,0.00704219084905048,-0.0980692696928695,0.0626289517016564,0.290461302356833,-4.72595489089456,-0.0623838817985667,-0.360903268323992,0,-0.0477956059763174,0.0274188915973178,-0.00226480485952656,0.000976078753933631,-6.27279489017418e-05,0.000367972197700016,0
"Acanthemblemaria_exilispinus",-0.0101835700258051,-0.0174319892819608,-0.0195708410318125,0.0312942428893233,-0.102507871032898,0.0607588856785247,0.320009084265107,-1.49430459873884,-0.0681279600607006,-0.319065745726847,0,-0.0475737711682972,0.0265261827752276,0,0,0,0,0
"Acanthemblemaria_greenfieldi",-0.010243714411992,-0.0186485258338182,-0.0193797765122904,0.00670080635642082,-0.107577834388148,0.0634933707717091,0.329399521850425,-1.62428667658123,-0.0678319538129273,-0.341505381870247,0,-0.049343139738437,0.0285887574102516,-0.000975668500577947,0.000271172260237064,0.000426316272873564,-0.000357094447047919,9.03315199991953e-05
"Acanthemblemaria_hancocki",-0.0101374992966641,-0.016714680527468,-0.0196761794034368,0.00757877949113185,-0.112363567061836,0.0627331126784219,0.348138758883491,-1.30639216848604,-0.0669703420789958,-0.335641737530101,0,-0.0493999407443339,0.0282015816301451,-0.00137330766698516,0.000186031923474449,0.00116453870713221,-6.890690048584e-05,0
"Acanthemblemaria_harpeza",0.0486640524284122,0.115811732360916,-0.0194091718584152,0.0379532931974374,-0.0807164001437139,0.0560184473486033,0.268845104642417,-1.22589106877506,-0.078361299085744,-0.252338350765438,0,-0.049095261814601,0.025744386778588,-0.00105495655125533,0.000234462187098283,0.00042933988135076,-0.00030803724539126,6.8292397849857e-05
"Acanthemblemaria_hastingsi",0.0491259295067174,0.126814867521288,-0.019818711952102,0.0386392090244586,-0.0713481002618507,0.0548848835657075,0.236734752943694,-3.66324366179919,-0.0714809206888137,-0.259306476881607,0,-0.0474623734997095,0.0243952295295037,-0.00259579168984229,0.000971299888383545,0.000163548436127179,0.000582219888787981,0
"Acanthemblemaria_johnsoni",-0.0105077915591052,-0.0234397602922023,-0.0186444811576008,0.00516628346567762,-0.11368189150746,0.0656498110178077,0.364770782122397,-1.05781141440649,-0.0775553248430233,-0.328427627243126,0,-0.0513734608462891,0.0307459306717758,0.00123309585385069,-0.00054096669313947,0.000164767358113738,-0.00166614890444642,-2.36496662001998e-05
"Acanthemblemaria_macrospilus",-0.0101378839881382,-0.0167220445726289,-0.0196750390757605,0.00754299893053764,-0.111454078047116,0.062726075861059,0.343894260379102,-1.37153645693239,-0.0666491999569468,-0.337065968785508,0,-0.0492910117284249,0.0281487411087323,-0.0014328202349929,0.000238600919437525,0.00108263009004094,-3.97712549695312e-05,0
"Acanthemblemaria_mangognatha",0.0484071675515611,0.109709006201157,-0.0191811435440124,0.037347027683045,-0.0789314766928926,0.0566458075571658,0.264424453252542,-1.30710310345391,-0.0799627744471065,-0.252651475205899,0,-0.049270908355983,0.0261700208664039,-0.000609700565736935,0.000181088984575261,4.11040163971688e-05,-0.00059684030210795,0
"Acanthemblemaria_maria",-0.01017233251788,-0.0173485572614242,-0.0195790749582196,0.00733894603907434,-0.112144277104965,0.0630019827336618,0.348025886897194,-1.3004257078359,-0.0677222898047827,-0.33546672551775,0,-0.0495372763311754,0.0284124082783862,-0.00115246066440286,0.000136540802300436,0.00103944650235825,-0.000207959359525651,0
"Acanthemblemaria_medusa",-0.0102896182286338,-0.0194823026594229,-0.0192519427205486,0.00643388807665859,-0.108660157855477,0.0638651073625286,0.335235693417821,-1.48334052064058,-0.0693592098824822,-0.339051400503839,0,-0.0496854677949753,0.028955036487565,-0.000592598329708918,0.000128065816558262,0.000380756546704828,-0.000585048021556996,7.04098389111416e-05
"Acanthemblemaria_paula",-0.0105004954000467,-0.0234142995572357,-0.0186438792735809,-0.0509750381329783,-0.152968493950906,0.077053188180721,0.4715048417859,-1.31620270187797,-0.0767417396142964,-0.439415126031879,0,-0.0612542605685029,0.0320441920800912,0,0,0,0,0.0014400582922426
"Acanthemblemaria_rivasi",-0.0103240523334637,-0.0201074916376193,-0.0191560553514495,0.00623371180565592,-0.10946607298791,0.0641448138213149,0.339696164762175,-1.39333579733857,-0.0705461546776684,-0.337263797457428,0,-0.0499451131832097,0.029232150677765,-0.00030500283851156,2.1257039727364e-05,0.000346606951892551,-0.000755932385301632,5.54960167262044e-05
"Acanthemblemaria_spinosa",-0.0103941677033726,-0.021390159761477,-0.0189594056525089,0.0378115988409825,-0.086314802547308,0.0559829109057637,0.304559381363616,-0.578400447886238,-0.0796362596993466,-0.223771710983688,0,-0.0441773057463824,0.0314208875902897,0,0,0,0,0
"Acanthemblemaria_stephensi",-0.0101404654303067,-0.0167717242098082,-0.0196673360160984,0.00730144275275635,-0.105109593633471,0.0626619617335991,0.316713088308483,-2.07390595075541,-0.0646091669282738,-0.347342193436898,0,-0.0485886474685026,0.0277777640002916,-0.00183594987728236,0.000596097878378516,0.000528938514109748,0.000156252665947411,0.000135308890607096
"Acanthistius_brasilianus",-0.0168725050358225,-0.016300562802407,-0.0141099189651343,0.160294908015365,-0.306350848491595,0.0273342187486022,-0.00224697403022249,0.0347770286810692,0.0220531727873523,-0.0168390818384168,0,0.0139408533961644,0.000246092665747489,-0.00705449180665494,0.00521910277610248,-0.020261663857065,0.00438122163872205,0
"Acanthistius_cinctus",-0.0166817393072888,-0.014160475906169,-0.014808604732555,0.16350172852236,-0.115426626268446,0.0252152530094413,0.0255311459299313,0.0516950068715714,0.0217321275592313,0.049761597972588,0,0.0129059503756867,0.000972364615725933,-0.0043557583611315,0.001706159498508,0.00300545380115413,0.00345691215717109,7.4101245751369e-05
"Acanthistius_fuscus",-0.141022685387652,-0.0155302269377914,0.234589756367657,0.176901658112986,0.0500454191914734,0.0297899757130503,0.0351764026643243,0.0735552846564311,0.0237279982489734,0.0776258219191862,0,0.0129324683598462,0.00209850489327928,-0.00356647290126295,0.00137629385128913,0.00258908022223917,0.00309473640021534,3.88785292665272e-05
"Acanthistius_joanae",-0.136589471211731,-0.0212723555406238,0.241831501878883,0.174321416319252,0.181955121014201,0.0321919053527201,0.0389038246415298,0.0810024201327097,0.0247943594952463,0.0898193850602312,0,0.0133023629515619,0.00331024314024212,-0.000562926543638117,0.000232081868093695,-0.00118957392991661,0.00170025657365338,0
"Acanthistius_ocellatus",-0.0167364776671698,-0.0147886452252355,-0.014602390972302,0.164409564219946,0.938896303772794,0.0239707217344148,0.0362732181620036,0.0574897179407702,0.0220294812296525,0.083701375059674,0,0.0130265131250551,0.00149328119951284,0,0,0,0,0
"Acanthistius_pardalotus",-0.0167703152908788,-0.0151461537499799,-0.0144875164697983,0.163086066609813,-0.0964019642688395,0.025596879855809,0.0266413056634856,0.0531280092598489,0.0218900936660883,0.0529894037465962,0,0.0129556876362511,0.00119032651766508,-0.00378464429285484,0.00144130802002415,0.00269217879630337,0.0031950551554438,3.83199091496905e-05
"Acanthistius_patachonicus",-0.140750620191777,0.0970908554322338,-0.0142253389582973,0.201586774708134,-0.473768406465565,0.0183517092855843,0.00699630407002553,0.00848250889688967,0.0171606748540385,-0.0025828933683672,0,0.013111679568858,-0.000763352995733042,-0.00330718665173995,0.00112685984017125,0.00239714702748877,0.00297835413409452,-2.92042431928421e-05
"Acanthistius_paxtoni",-0.0167610980310707,-0.0150381897164708,-0.0145230953639725,0.163812111196566,0.74279461765115,0.0251448197871172,0.0369450068196578,0.0611985129259491,0.0218850285755975,0.085577267209822,0,0.0126652417974225,0.00153695891934813,-0.00267795403232849,0.000274706358011742,0.00959842894268833,0.00278314897612824,0
"Acanthistius_pictus",-0.0164515776798369,-0.0115962881984664,-0.0156431497961256,0.164582671819756,-0.154416699454673,0.0242313360386727,0.0226926359820496,0.0481212075429436,0.0213367847976977,0.0417515799313528,0,0.0127791707976979,0.000415195173144857,-0.00583601487954146,0.00240741353569975,0.0038267142552085,0.00413850286544523,0.000167769885253318
"Acanthistius_sebastoides",-0.140381649575546,0.0954895301758364,-0.0140722207850023,0.20216072469397,-1.14708628777091,0.0179386898967111,0.0182908178302505,0.0132958199920912,0.0170715820553444,0.0284755647885059,0,0.0128099544411976,-0.000277128248486885,-0.00172953798302934,-0.000314739574873997,0.00987093936106132,0.00236269115683154,0
"Acanthistius_serratus",-0.0166834246466795,-0.0141800250226116,-0.0148021767195748,0.163370436114035,-0.145884896051913,0.025301393031936,0.0237867140741054,0.0504673354379687,0.0217493519442612,0.0448031197592544,0,0.0129665642514729,0.000917676195796522,-0.00455411691869155,0.00191731606246529,0.00176555939583926,0.00353181070082189,0
"Acanthocepola_abbreviata",-1.28594629332752,-0.130827180264215,-0.0206045723400013,0.0341952448672562,-0.157121243865066,-0.0751600591726757,0.05352349355129,0.0507855989648629,-0.00186467823579785,0.950425889205861,0,-0.0228761212452275,0.00673557374809168,0.00141522624179056,-0.00262341264474054,0.00270010589587866,-0.000921468887065645,0
"Acanthocepola_indica",-1.3019120504063,-0.137117783755922,-0.0203918184074674,0.0330005233291547,-0.117086191524419,-0.0725464782278184,0.0314567400546175,0.0346887295632033,-0.000949093079717611,0.262736645271008,0,-0.0216621752554024,0.00639255877758449,0.000504881964672107,-0.00142269051672002,-0.000664062395871428,-0.000543570137367432,0.000171725804932358
"Acanthocepola_krusensternii",-0.0144452443327584,-0.038079255359533,-0.0204172436947874,0.0640497789633237,-0.0351019616535584,-0.0774265982533801,-0.00244656262363442,-0.033194487567598,-0.00550623955646888,0.00980157205117093,0,-0.0209870275931956,0.00464282308659452,-3.58949737501088e-05,-0.000941008057740258,-0.00192332388877596,-0.000290452357128614,0
