"","habitatbenthopelagic","habitatdemersal","habitatpelagic","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Abalistes_filamentosus",0.183563475605019,0.0381706011416808,0.436336755012818,9.11555707880917,44.2646891607483,1.3538703118086,0.798833822032344,7.59859963109261,0.682380765581752,3.58472118504013,0,0.372130339163532,0.278038053369612,0.0462024485622032,0.0211482111039128,0.142974795279473,0.021113218374197,0
"Abalistes_stellatus",0.193613397198027,0.158483494918198,0.0777158418176656,9.91208179180693,54.4957234119488,1.575812968679,1.25703986421945,11.4787756284671,1.17937029528474,6.05047358517157,0,0.685762944462381,0.428735919465377,0,0,0,0,0
"Abantennarius_analis",0.154309524399947,0.0961164102500259,0.326923196226669,11.0101175599222,45.7457363776972,2.03545499256209,2.05307570128084,15.6613339363546,2.69735822038089,8.40996686822328,0,1.60831828439656,0.262704006694199,0.0703077969366479,0.0271925914062009,0.305997918336462,0.0481867136388864,0
"Abantennarius_bermudensis",0.154901895687612,0.0970123668480804,0.325613859653786,10.98104056463,65.2488306513528,1.92997624823308,2.06945618666279,20.7261671263143,2.76379042315261,9.35859860478944,0,1.62539525835185,0.261153887194008,0.053154429914034,0.0197219715129077,0.212689390545578,0.0338146427429259,0
"Abantennarius_coccineus",0.150679759275755,0.0931751778708099,0.340459440866922,10.7538765986821,37.0308815839909,1.87033488522205,1.9713837459886,13.757288259522,2.59348577920941,7.77862368293725,0,1.59319902364368,0.265894730091037,0.0710890176980121,0.0354804921040113,0.205148501357219,0.0276678745453522,0
"Abantennarius_dorehensis",0.150180456910584,0.0939090586512019,0.34445315523688,11.0407038835091,24.2876315594839,1.89404818772289,1.90034601424054,10.404757484737,2.61054848175333,6.62149651542965,0,1.61005460986765,0.270096745191052,0.0878469587333402,0.0345055999934021,0.225124907660864,0.0354568735722657,0
"Abantennarius_drombus",0.149993758870097,0.094540102948984,0.3466704867953,11.0467995532096,38.0770599299248,1.80043623589973,1.96671886356211,15.344920419338,2.71049630550662,8.03152206343356,0,1.6473669414154,0.276475862234461,0.103265561832055,0.0359259543112323,0.21683132668596,0.0295849747449625,0.0383996146486441
"Abantennarius_duescus",0.0633340040664712,0.0977681072430627,0.30899270644164,11.017999346748,57.3193688968504,2.14925563583062,2.00930840761294,19.1835293526042,2.63180218572058,8.97139352965501,0,1.52676632834756,0.283446239787377,0.300208867481093,0.0748333423125805,0.594155163240052,0.0917861769974218,0
"Abantennarius_nummifer",0.150810980039737,0.0929956641819227,0.340133741793483,11.1927109980344,18.875416432944,1.82735422910188,1.76715748762187,7.35346620307046,1.90867378879899,5.48436364233314,0,1.33165118232052,0,0.0720867454912828,0.0299614367804274,0.164899424138638,0.0349211429649769,0
"Abantennarius_rosaceus",0.160325007477101,0.1069950914057,0.316950747221619,11.1004090040863,41.4589403189876,1.92500802328682,2.01258275925962,14.470343762829,2.53056109154819,8.09787705972559,0,1.53831164455819,0.253450919104984,0.10760668616609,0.0284411924144886,0.396477448148628,0.0542558590073826,0
"Abantennarius_sanguineus",0.153686134105463,0.0952284603699769,0.328510095414064,10.8830754316323,49.6582232114944,1.8382905585257,2.01426483270822,17.4874898052275,2.67542535382753,8.66266089997155,0,1.60177778193617,0.259435276900342,0.0311139560566081,0.0177277228911671,0.142971458124734,0.0228641754545031,0
"Ablabys_binotatus",0.187292247946683,0.15570969331534,0.812891391916383,12.6025942762095,61.2354672727377,2.14834131949749,2.24922069046059,10.8118515179598,1.76857839086457,8.65848985189261,0,0.92551382532778,0.721594372578004,0.0761119124686842,0.023616399969903,0.328083225235284,0.0482570620356211,0.00580594176075999
"Ablabys_gymnothorax",0.187830933204699,0.156063709874024,0.807513441268641,12.2660918383278,37.3216565629834,2.11940522968192,2.1499081466984,7.01135537368815,1.58351467243108,7.08164188919692,0,0.864430301844523,0.699472888571655,0.0878918092082812,0.0311822539412546,0.432731005897425,0.0508823913984248,0.0114725126685853
"Ablabys_macracanthus",0.187104019234127,0.155464131932455,0.817694873208578,12.4625284570563,197.684084443731,2.36556023774579,2.5079842512934,28.4411391844597,2.18891129889577,12.1480483765672,0,1.02601682984541,0.773651850310201,0.093253807527149,0.0332757642847404,0.604676968651807,0.0663361580154164,0
"Ablabys_pauciporus",0.188531633366869,0.156679947226629,0.802543897422092,12.3343508709025,37.7621299444435,2.14492236181441,2.17020000200574,7.19243781728394,1.62197380813077,7.19171460658482,0,0.870914001396147,0.70797085110582,0.109141909980902,0.0341952984113077,0.303651989131714,0.0498915684293761,0.0179209214227058
"Ablabys_taenianotus",0.187544600987537,0.15488673523882,0.819719683648363,12.4353482295215,18.4751739818281,2.51798009059628,2.40551330869738,23.061931330596,2.161607490354,8.04687312145551,0,1.25660444587713,0.866927843624345,0,0,0,0,0
"Ablennes_hians",0.353424154305537,1.22827964347403,0.456771290408808,24.9212409219481,140.015773245537,2.68400426075389,4.40337234001594,0,0,21.6239876122853,0,0.947391019694266,0,0,0,0,0,0
"Aboma_etheostoma",0.416115985797417,0.23308541391488,2.5888081317427,55.1164318664078,9.70538859106468,1.92513391036804,1.46720793777164,2.37046686089538,1.79336037490869,5.58865529549034,0,0.904636953615613,0.997951176967776,0.119217710952447,0.794647333557168,0.335296115132175,0.278147119597758,0.360842589279013
"Abyssobrotula_galatheae",0.246275740551816,1.56494293788124,9.46425315058504,9.76786582869323,9.85547291056002,1.09139892852913,0.823555079902991,2.08374847556732,0.582750701666562,2.36576594514607,0,0.273892381220443,0.268255169164067,0.0559873741213828,0.147060561400019,0.207695188216313,0.0768073516709033,0
"Acanthaluteres_brownii",0.5675193100976,0.438268023829666,0.305892317957492,8.2099837211382,10.7226566530868,0.832100793860653,1.90234047640046,1.66033382526518,0.425751289094362,1661.54349317208,0,0.221841201322255,0.197190626502187,0.0810146221122987,0.0252073511387264,1.85087280680942,0.0374184970770378,0
"Acanthaluteres_spilomelanurus",0.923231752291561,0.878212156439163,0.313195255868159,8.0241487451879,10.7985609960122,0.872115480011916,1.73419968362883,1.9397981569301,0.521182123570813,273.773898934891,0,0.272862344861299,0.286597163287561,0,0,0,0,0
"Acanthaluteres_vittiger",0.886221970385272,0.901474028601135,0.28628752176884,8.62005838961442,9.92047540748471,1.32830728544577,2.8616031236174,4.74835677204642,1.27385524938093,31.5438509036773,0,0.603756175551097,0.392940765698398,0,0,0,0,0
"Acanthanectes_hystrix",0.736615617961991,0.704523244691327,0.341254313601836,9.7600600429726,3.43553072263668,3.14992137798882,5.08020500328615,3.8223468054355,1.55508225234816,2.50844022779595,0,0.750616477264283,1.54313259592234,0.217493439747905,0.320818658570056,0.5702135426561,0.375586629475346,0
"Acanthanectes_rufus",0.769535451427946,0.601764630295963,0.341327798811625,9.827262665884,3.47524538674457,3.15617568324911,4.68444898027306,2.78190940887693,1.46230873083681,1.56011933035993,0,0.75846925030416,1.54229910520721,0.219168392865656,0.322875427681342,0.571762254862006,0.378721180027304,0
"Acanthaphritis_barbata",0.203487340103077,0.243853928365135,0.440579599427613,9.24422515399499,13.1903539902847,1.3658917962501,1.31109847361179,3.28935624890687,0.630623332258528,4.84419207447005,0,0.254189806613537,0.516030765002801,0.374656205500538,0.363385953458304,2.00783831100361,0.24287960103185,0
"Acanthaphritis_grandisquamis",0.203630132442068,0.244097175530371,0.44074056357296,9.24208470884359,13.8256755601898,1.08838452029679,1.16076043887745,2.65579194741637,0.521353689009806,3.87243368402038,0,0.197237072733318,0.478800425370435,0.33412006229905,0.329210672985635,1.79709112627105,0.209702714521701,0
"Acanthaphritis_ozawai",0.203943836533708,0.244652249934149,0.441097661540823,9.24226495068747,14.0340634450575,1.03931687292888,1.13731584972967,2.55287359667601,0.500014954543893,3.72883271991269,0,0.185662928548644,0.470805161067161,0.325260757104991,0.322549057774423,1.75566326025027,0.203142432523137,0.0109131196511833
"Acanthaphritis_unoorum",0.203595388617349,0.244035082897678,0.440701216435883,9.24161598262151,13.9979763403057,1.04458372694966,1.13918025268357,2.56359366595123,0.504227695026406,3.74235113436932,0,0.188067263222004,0.472615066646977,0.327624429857434,0.323807253471984,1.76301125012788,0.204185737970108,0.0103721305298483
"Acanthemblemaria_aspera",0.25779326538187,0.241412144311686,0.296982583846093,10.0335659906716,3.87555372710802,3.06896852370227,7.01839077022248,14.0103167961132,2.51181325593152,4.42188456459271,0,1.02161218655025,0.82126536488709,0,0,0,0,0
"Acanthemblemaria_atrata",1.16718863460885,1.29222158324587,0.299891742965205,9.99526577943845,3.47694282822113,2.8734983520086,5.87712339851084,24.0307215932082,2.60785502590597,3.85446914216284,0,1.18229577610926,0.704220415738284,0.0173015150891328,0.021123753697611,0.0250668280419196,0.0295293377060888,0.0119408916500001
"Acanthemblemaria_balanorum",0.234195002845724,0.201278819958419,0.30522425134458,10.0966625385998,3.53835055701381,2.72393898659881,5.9045818450085,47.0200889985603,2.28403119605191,5.04913073199056,0,1.12215788377895,0.683699928754984,0.0567212127228364,0.0426569570097786,0.0522503146877432,0.0426294335994352,0
"Acanthemblemaria_betinensis",0.235243891411954,0.20275195934825,0.304375784693139,10.096422087186,3.60176521252508,2.77543038032193,6.06327700187713,36.5782981053949,2.34403817462506,4.96444426084688,0,1.13648557936094,0.688677723562681,0.0486031576370268,0.0387755988335236,0.0443315739975672,0.0394399979561181,0.00828394133258965
"Acanthemblemaria_castroi",0.232975777755884,0.199756176412908,0.306421116525807,10.0993599125681,3.24465898634524,2.50376695078042,5.305174609494,194.601974122787,2.10437893004418,5.52832169733369,0,1.07740487340097,0.668607706231185,0.0828995659181014,0.0582153116969562,0.087875194257151,0.0592857623216244,0
"Acanthemblemaria_chaplini",1.18304193493926,1.32423233938331,0.3019731463823,9.99359948760982,3.50644396261875,2.87372895938254,5.87285437449794,24.7063089308992,2.52490709222491,3.89750691811066,0,1.16421821016033,0.69930023773867,0.0307452863027442,0.0296233577420989,0.0320848346552112,0.0341436442805384,0
"Acanthemblemaria_crockeri",0.234283386471072,0.201404087634739,0.305145398292412,10.0980294786742,3.41718136192245,2.63706969257012,5.65595870713782,88.5532887861127,2.22344114419876,5.1951550187655,0,1.10733395314386,0.677942963864874,0.0635105186549602,0.0455572890975369,0.0628550623060214,0.0465469192286673,0
"Acanthemblemaria_exilispinus",0.235984389177288,0.203846175158825,0.303814260387835,10.2174602888776,3.74173804734179,2.84203813919385,6.53649336631163,35.7251670991561,2.77476865877927,5.48695754406205,0,1.25207464437213,0.708445129175497,0,0,0,0,0
"Acanthemblemaria_greenfieldi",0.240086541740939,0.210438414431071,0.301591308666632,10.0977344151781,3.6251751310109,2.81608689476869,6.19439472952198,30.3013143884055,2.46361057287686,4.86031374748161,0,1.16361745660717,0.696714649934015,0.0295620685349299,0.0277081185978054,0.0311292007967663,0.0327956099749572,0.00730794576615079
"Acanthemblemaria_hancocki",0.234021394908701,0.201035495603733,0.305382870571011,10.093937230943,3.78440291980743,2.90265836945611,6.47599513965389,24.5191984685035,2.41695097027474,4.83932565126402,0,1.15379611706191,0.697254672500917,0.0481308758574085,0.0442987949544741,0.0442131735095348,0.0425338353514354,0
"Acanthemblemaria_harpeza",1.18285006137604,1.32382556801587,0.301947309788348,9.99411745067134,3.45939476971449,2.83815291792756,5.77153971728604,27.7426910407489,2.49752799670429,3.91775236465679,0,1.15826944175975,0.696272075171725,0.0321336430287881,0.0287986535503152,0.0327945927080659,0.0336123456346749,0.00671041026388336
"Acanthemblemaria_hastingsi",1.22501466083882,1.41177535463377,0.307535613328614,9.9930043012682,3.30275945880159,2.67357420065801,5.32244100641411,83.605596814142,2.22528312267557,4.1540471223958,0,1.09442250484611,0.675071799224179,0.0744863974840941,0.0526282908942362,0.069700261626096,0.0511924332246205,0
"Acanthemblemaria_johnsoni",0.266137570211161,0.256542166628826,0.295964249208706,10.1021855085544,3.70578490651908,2.95366856879212,6.66889924358626,19.524773778901,2.94196046982089,4.57156153854762,0,1.26093754660207,0.730348782262847,0.0406342927006635,0.0271031713325631,0.0440964635053778,0.0329358705820157,0.0340710765585553
"Acanthemblemaria_macrospilus",0.234038565948663,0.201059394626991,0.305366953901766,10.0942092469113,3.75970988919058,2.88449461656216,6.4139716965206,25.7309585531592,2.40292810244057,4.85633649547583,0,1.15051235940967,0.69577678366142,0.0486068228657059,0.043691973901092,0.0439562219440889,0.0420532830742097,0
"Acanthemblemaria_mangognatha",1.16454307640194,1.28698787483286,0.299545306925759,9.99645639197882,3.39236796791026,2.81186702639818,5.69823009830172,29.3703119608393,2.56769128107846,3.87706014507573,0,1.17353191129543,0.699792537436327,0.0170111901761979,0.0181630873067789,0.0249768002919121,0.0275652452074615,0
"Acanthemblemaria_maria",0.235699986757934,0.203415247595957,0.304047043815991,10.0947938905156,3.76769980157051,2.90046243548981,6.46930503606555,24.3586471213819,2.45205897177,4.81766263028421,0,1.16154484213765,0.699109538518036,0.0411686164693163,0.0395313490492077,0.0398458229392954,0.039881928061796,0
"Acanthemblemaria_medusa",0.243547413909793,0.216350504254063,0.300220185967157,10.0984931951634,3.63880688079413,2.8395758313584,6.27196558509205,27.6129482514684,2.53690813542783,4.80450823204305,0,1.17963466790042,0.701761781886444,0.0195662724848747,0.0224351055616319,0.0259142868146038,0.0300449630307862,0.0109204248864155
"Acanthemblemaria_paula",0.265815728732403,0.256014805223643,0.296021453841075,10.4514150904636,4.16654212258633,3.03845944634733,7.86317805119441,22.064789829389,3.42472803929772,6.72859746039554,0,1.5115125030592,0.822502562764501,0,0,0,0,0.092419116197796
"Acanthemblemaria_rivasi",0.246458598892943,0.221444614538643,0.299298634754943,10.0990665165125,3.64914524757235,2.85731437202373,6.33145381534851,25.8980592010957,2.59440830081595,4.76430907358447,0,1.1918952281158,0.705766501671398,0.0136662658827306,0.0194442728131234,0.0240388227215744,0.0286595459407758,0.0142814591445369
"Acanthemblemaria_spinosa",0.253297798785126,0.233433510441145,0.297713019226774,9.99926299400071,3.6756701705299,3.04809570362041,6.5780708032409,13.9327461678223,2.81064140183262,3.63881510163455,0,1.11461619368396,0.773987036940973,0,0,0,0,0
"Acanthemblemaria_stephensi",0.234155077744556,0.201223740596388,0.305259792135393,10.0960507741941,3.59518667338708,2.76391991770204,6.02686204409514,38.8928329137157,2.31179471085822,4.99580156105003,0,1.1289416376491,0.686565387816907,0.0541662243294126,0.0421755044445766,0.0485939541145626,0.041643762027229,0.010182161442326
"Acanthistius_brasilianus",0.401536592104335,0.221151536752285,0.237912477103636,9.6756756795869,12.1442679666432,0.892409526486723,0.810292644784312,1.63617583170675,0.921152323823639,1.85398284716892,0,0.552837558277144,0.580753263816743,0.240372214076387,0.259661451439771,1.40699889371308,0.174323119545831,0
"Acanthistius_cinctus",0.398913874319642,0.224546569743741,0.26037881196,9.69296176701686,28.2540854125718,0.684845264452708,1.00723098649522,1.94895617172283,0.911864878921309,2.58893579041872,0,0.544687714398786,0.535682850123678,0.145570954339885,0.134109308380204,0.656150163544053,0.0878090734092341,0.0326633321463367
"Acanthistius_fuscus",3.52649235968566,0.221494358172123,3.71338761213432,9.44403882560557,38.095709967648,0.803680849162974,1.26144688801469,2.56619952687546,0.930353384450783,3.32971248058975,0,0.536655560166675,0.538920245529057,0.12251088961898,0.118828773513901,0.577336594462897,0.0793370807429783,0.0196247876183634
"Acanthistius_joanae",3.19894311586938,0.241770765677177,3.80999138839636,9.42096416064053,51.8187289920135,0.878002139838209,1.28777286361216,2.63163699068885,0.931772999172599,3.48135200743003,0,0.507609281230895,0.525867365996782,0.0491762193262011,0.0900436546754538,0.402023897900936,0.0566666827504191,0
"Acanthistius_ocellatus",0.399116785834036,0.222772181858227,0.253351987763491,9.76269312545911,163.206168283746,0.867466233453716,1.23546518702865,2.31725463123395,1.00327420892674,3.44759018471159,0,0.591750827930374,0.56276361846932,0,0,0,0,0
"Acanthistius_pardalotus",0.399449654741832,0.222019764393955,0.249516733983725,9.68858439509562,30.5233469335284,0.701500812679092,1.01847573756124,1.96168174076144,0.910115257204617,2.63415782549462,0,0.538977635091444,0.531495367481725,0.129030120523108,0.123113987233538,0.59895977424988,0.0816526468749493,0.0232740863969459
"Acanthistius_patachonicus",3.49638709902198,1.07196248551156,0.241391086426085,9.95599742279779,27.7114174237581,0.663654432657295,0.69033769983959,1.29006060327149,0.868767436073543,1.78410331747607,0,0.535360258796078,0.510417157855386,0.115792854522103,0.11439695065696,0.555086306203566,0.0767449097230253,0.0158774155120888
"Acanthistius_paxtoni",0.399347113773121,0.222203894104653,0.250660722109098,9.69148852862538,129.17667983684,0.862357989938809,1.18778052986114,2.20682089079058,0.925535853320602,3.28191849197519,0,0.544110198689687,0.524117827654891,0.100879810595401,0.0914866199126878,0.400806594278131,0.0571388398912449,0
"Acanthistius_pictus",0.403056960598909,0.238186970047193,0.29192167496588,9.70441325656861,23.6756696571048,0.64736396991592,0.980059663807674,1.92026170659625,0.919034538248095,2.48087553546878,0,0.560282747129199,0.547526337438907,0.188884310351953,0.165285649938312,0.814181698836964,0.104305257986138,0.0572858411807043
"Acanthistius_sebastoides",3.46234136538103,1.05525063999486,0.236843784121212,9.95725238173647,279.442924340294,0.893650411498748,0.890389677574075,1.56084084636403,0.888851842072931,2.47464474535729,0,0.538572280694722,0.501871092345676,0.0750663360910311,0.0736999624244945,0.323518149632055,0.0462262771468403,0
"Acanthistius_serratus",0.3989110017183,0.224483338282825,0.260156042509273,9.69243069398038,24.9391402434333,0.666136701548831,0.979531077428344,1.90908459420352,0.909196141339407,2.49195159513425,0,0.543899490468215,0.537652405181825,0.151251533924628,0.140495639009497,0.697873090103799,0.0926009759732159,0
"Acanthocepola_abbreviata",48.5156077484437,2.35286919419352,0.644794822061062,13.6749246069008,4.85748612243013,3.53704242843622,1.35263421491636,1.82854472054285,0.393132191030656,20.094589736066,0,0.609210929570691,0.231661695453929,0.0642993581254141,0.102499119262731,0.15793424161439,0.051391542158294,0
"Acanthocepola_indica",49.0359947506983,2.35755605600096,0.641248270349701,13.6763604203927,3.36877103327754,3.18628365306267,0.858384404192293,1.00945451211927,0.236772014368895,5.38392935365656,0,0.58256210063147,0.189293250831863,0.0321042879008072,0.0646879541522014,0.0592053288021584,0.0164885217328955,0.00792503487448651
"Acanthocepola_krusensternii",0.349080169737198,0.496406855283432,0.641698136026126,13.5973679448185,2.16765043443728,3.09147419293186,0.475994827460251,0.694042092746397,0.213456080225793,2.35542542509098,0,0.571424782694277,0.180738197100291,0.024670414957134,0.0548281037458498,0.0632563334684996,0.0105118719482973,0
"Acanthocepola_limbata",0.355302438932794,0.506660377883952,0.644201857854366,13.5968658251523,3.07977856046515,3.25895309515346,0.659440390111458,0.927549676085335,0.283036137965231,4.28702520777181,0,0.578859974918129,0.198920761337113,0.0312011226366646,0.0665209798052469,0.065630394694997,0.0174048807648368,0
"Acanthochaenus_luetkenii",7.21317626685382,0.854856106315144,1.27584135013496,8.23200633684561,12.0605949561656,1.130211445175,1.23956993109383,0,0,4.58621687473689,0,0.327201740337049,0.660784442266944,0,0,0,0,0
"Acanthochromis_polyacanthus",0.282510178515051,0.537946196489233,2.96653698939854,13.9498865913258,10.1789452777507,6.10439686302364,0.351525857054388,0,0,0,0,0.650888522088734,2.3026629308911,0,0,0,0,0
"Acanthoclinus_fuscus",0.641872902004543,0.809078155690763,0.523593499370554,8.1861994746482,12.875658506392,0.872084538956788,0.767283494475149,1.51543966021101,0.534010835599839,2.44075998818909,0,0.270660106341153,0.596283498276107,0.289047565953532,0.222834973120929,2.65913715141528,0.141198744249362,0
"Acanthoclinus_littoreus",0.764850979431029,1.47518770087115,0.838693672384532,8.30324419383994,4.25105223443885,0.84482914560099,0,0,0,0,0,0,0.806492821088443,0.304528592556287,0.320268893811055,3.68515497257926,0.176389498625212,0.434536901997346
"Acanthoclinus_marilynae",0.647362517468165,0.81832573730262,0.520945030526316,8.18645342973084,5.37902948926425,0.876462782177108,0.562001302668946,1.61739916945829,0.526790072662549,2.13496575829329,0,0.263459955402426,0.605657227009435,0.24358346080571,0.197664993647702,2.43623242206782,0.122991486030227,0.156212762927507
"Acanthoclinus_matti",2.48302732941892,1.11374906953191,0.528743811346805,8.15127188473044,4.13153497823272,0.885659717656002,0.258298803513528,1.08129988862065,0.408870697272652,1.0252691435355,0,0.241585739449299,0.648271826755917,0.210177037691063,0.199046332032615,2.35911843834343,0.115711089675819,0.150868831074446
"Acanthoclinus_rua",0.628973863344192,0.790514355242587,0.537729884279767,8.17895804624047,4.45431399861319,0.930304303157357,0.515644318471391,1.73353199066187,0.458408893084366,2.1883044443498,0,0.226439123636504,0.655966371981481,0.192779919986629,0.203938092484675,2.31453723010533,0.111982388692065,0.150372923562629
"Acanthocybium_solandri",6.93088945847111,3.41323425566682,6.76638735414069,8.29979434024234,0,1.43017932788419,0,0,0,0,0,0.97919146263968,0,0,0,0,0,0
"Acanthodraco_dewitti",0.34882511607587,0.288058206004812,0.39747959939353,10.9015410925478,19.1183065083577,0.606439343873086,1.24183365988942,1.33734656427473,1.23407096043687,3.27088708886722,0,0.750615946844831,0.150298847384637,0.0336057088030151,0.11209088121703,0.0733235890668965,0.0622719312474089,0
"Acanthogobius_elongatus",0.385581862796422,3.03113980648171,4.00509387382929,52.9010362874395,8.11545624895544,1.71769403305932,5.60136856157997,6.11035178869642,1.22086472601753,36.3610283309098,0,0.654116849251852,0.983726387285751,0.074635688188741,0.190441732114526,0.0706744363929692,0.127593702302241,0.120835571826889
"Acanthogobius_insularis",0.384696962966664,0.420429620912669,1.03401873587316,52.9864233462296,11.6189203230784,1.59428039141949,3.95268123675618,2.82018383258455,0.859974348073397,22.0926447609714,0,0.532373096787971,0.878115905275444,0.0768745255678804,0.20277611752847,0.067296434789397,0.114584021697264,0.144283908497782
"Acanthogobius_stigmothonus",0.385846194287277,0.302951159878346,0.348909823389152,54.1012196083413,8.30046532186315,1.7769365860656,4.28181196420853,2.72471046780628,1.1329256574379,108.985982343043,0,0.615345178665759,0.972352483306378,0.0739964307481225,0.197400192007822,0.0709276799508336,0.127900954931639,0.122378974614056
